Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,wholeAddressRifle
1319596,2-Feb-19,Louisiana,Lake Charles,500 block of Reid St,0,1,"500 block of Reid St, Lake Charles, Louisiana"
1318334,2-Feb-19,Utah,Tremonton,250 E Main St,0,0,"250 E Main St, Tremonton, Utah"
1317651,1-Feb-19,Texas,San Antonio,11800 Braesview St,0,0,"11800 Braesview St, San Antonio, Texas"
1318069,1-Feb-19,New York,Gloversville,Cedar St,0,0,"Cedar St, Gloversville, New York"
1317658,1-Feb-19,Texas,Houston,11305 S Main St,0,1,"11305 S Main St, Houston, Texas"
1365004,1-Feb-19,Florida,Ocala,7791 NW 47th Ave,0,0,"7791 NW 47th Ave, Ocala, Florida"
1376494,31-Jan-19,Connecticut,New Haven,1 Union Ave,0,0,"1 Union Ave, New Haven, Connecticut"
1319417,31-Jan-19,Ohio,Columbus,1100 block of Peters Ave,0,0,"1100 block of Peters Ave, Columbus, Ohio"
1317731,31-Jan-19,Ohio,Cleveland,11300 block of Hopkins Ave,0,0,"11300 block of Hopkins Ave, Cleveland, Ohio"
1322160,31-Jan-19,Kansas,Topeka,N/A,0,0,"N/A, Topeka, Kansas"
1330242,31-Jan-19,Maryland,Fort Washington,Den Meade Ave,0,1,"Den Meade Ave, Fort Washington, Maryland"
1317195,30-Jan-19,Texas,Abilene,5125 Fairmont St,0,0,"5125 Fairmont St, Abilene, Texas"
1317170,30-Jan-19,Mississippi,Belden,King Rd,0,0,"King Rd, Belden, Mississippi"
1315844,29-Jan-19,Florida,Orlando,4000 Central Florida Blvd,0,0,"4000 Central Florida Blvd, Orlando, Florida"
1315733,29-Jan-19,Pennsylvania,Mc Kees Rocks (Mckees Rocks),800 block of Hober Ave,0,0,"800 block of Hober Ave, Mc Kees Rocks (Mckees Rocks), Pennsylvania"
1317218,29-Jan-19,Ohio,Cleveland,Hopkins Ave,0,0,"Hopkins Ave, Cleveland, Ohio"
1314584,28-Jan-19,Ohio,Dayton,100 block of E Helena St,0,0,"100 block of E Helena St, Dayton, Ohio"
1314289,28-Jan-19,Texas,Houston,7815 Harding St,2,5,"7815 Harding St, Houston, Texas"
1315479,28-Jan-19,Ohio,Vienna,856 Youngstown Kingsville Rd,0,0,"856 Youngstown Kingsville Rd, Vienna, Ohio"
1315454,28-Jan-19,New York,Kirkwood,NY-17 E,1,1,"NY-17 E, Kirkwood, New York"
1325964,27-Jan-19,Virginia,Farmville,105 Lancer Cir,0,0,"105 Lancer Cir, Farmville, Virginia"
1313621,27-Jan-19,Tennessee,Nashville,600 block of Poplar Pl,0,1,"600 block of Poplar Pl, Nashville, Tennessee"
1317677,27-Jan-19,Iowa,Stanwood,N/A,0,0,"N/A, Stanwood, Iowa"
1315069,27-Jan-19,New Jersey,Burlington (Burlington City),100 block of Fernwood Ave,1,0,"100 block of Fernwood Ave, Burlington (Burlington City), New Jersey"
1313441,27-Jan-19,Texas,Spring,23100 block of Kimberly Glen Lane,1,0,"23100 block of Kimberly Glen Lane, Spring, Texas"
1313596,26-Jan-19,Mississippi,Natchez,411 Watts Ave,0,0,"411 Watts Ave, Natchez, Mississippi"
1315367,26-Jan-19,Arkansas,Fort Smith,1800 block of N H St,0,0,"1800 block of N H St, Fort Smith, Arkansas"
1313950,26-Jan-19,Tennessee,Memphis,3318 Petosky Dr,1,0,"3318 Petosky Dr, Memphis, Tennessee"
1311456,25-Jan-19,Oklahoma,Owasso,E 126th St N and N Garnett Rd,0,0,"E 126th St N and N Garnett Rd, Owasso, Oklahoma"
1314483,25-Jan-19,California,Riverside,19000 block of Caledonia Dr,0,0,"19000 block of Caledonia Dr, Riverside, California"
1315291,25-Jan-19,North Carolina,Thomasville (Conrad Hill),Mt Zion Church Rd,0,0,"Mt Zion Church Rd, Thomasville (Conrad Hill), North Carolina"
1311766,25-Jan-19,Ohio,Kent,1100 block of Lake St,0,1,"1100 block of Lake St, Kent, Ohio"
1312261,25-Jan-19,Tennessee,Dyersburg,103 Honeysuckle Cove,1,0,"103 Honeysuckle Cove, Dyersburg, Tennessee"
1312670,25-Jan-19,Delaware,Bridgeville,11000 block of Fisher Cir,0,0,"11000 block of Fisher Cir, Bridgeville, Delaware"
1329949,24-Jan-19,Pennsylvania,Shermans Dale,100 block of Rambo Hill Rd,0,0,"100 block of Rambo Hill Rd, Shermans Dale, Pennsylvania"
1311217,24-Jan-19,Nebraska,Grand Island,W 2nd St and N Tilden St,0,0,"W 2nd St and N Tilden St, Grand Island, Nebraska"
1310243,24-Jan-19,New York,Kingston,Wrentham St,0,0,"Wrentham St, Kingston, New York"
1315864,24-Jan-19,Florida,Dunnellon,21000 block of SW Beach Blvd,0,0,"21000 block of SW Beach Blvd, Dunnellon, Florida"
1312332,24-Jan-19,Tennessee,Murfreesboro,100 block of Arnold Ln,0,0,"100 block of Arnold Ln, Murfreesboro, Tennessee"
1312302,24-Jan-19,Tennessee,Selmer,N/A,0,0,"N/A, Selmer, Tennessee"
1311376,24-Jan-19,Kentucky,Reed,Chase Rd,0,0,"Chase Rd, Reed, Kentucky"
1314964,24-Jan-19,Maryland,Huntingtown,2100 block of Wilson Rd,0,0,"2100 block of Wilson Rd, Huntingtown, Maryland"
1310707,24-Jan-19,Nevada,Las Vegas (Enterprise),400 block of Macbrey,1,0,"400 block of Macbrey, Las Vegas (Enterprise), Nevada"
1341978,24-Jan-19,Massachusetts,North Adams,Gallup St,0,0,"Gallup St, North Adams, Massachusetts"
1311913,23-Jan-19,California,Roseville,1100 block of Salmon Dr,0,0,"1100 block of Salmon Dr, Roseville, California"
1323751,23-Jan-19,Oklahoma,Ada,OK 1 and County Rd 3610,0,0,"OK 1 and County Rd 3610, Ada, Oklahoma"
1312310,23-Jan-19,Tennessee,Murfreesboro,Antebellum Dr,0,0,"Antebellum Dr, Murfreesboro, Tennessee"
1319922,23-Jan-19,Georgia,Mableton,Mableton Pkwy,0,0,"Mableton Pkwy, Mableton, Georgia"
1309772,23-Jan-19,Illinois,Chicago,1000 block of N Lawndale Ave,0,0,"1000 block of N Lawndale Ave, Chicago, Illinois"
1309289,22-Jan-19,California,Stockton,West Ln and E Alpine Ave,0,2,"West Ln and E Alpine Ave, Stockton, California"
1309813,22-Jan-19,New Jersey,Woodbury,N/A,0,0,"N/A, Woodbury, New Jersey"
1309579,22-Jan-19,Pennsylvania,Pittsburgh,Wallace Ave,0,0,"Wallace Ave, Pittsburgh, Pennsylvania"
1308072,21-Jan-19,Pennsylvania,Amity,644 Amity Ridge Rd,0,0,"644 Amity Ridge Rd, Amity, Pennsylvania"
1308665,21-Jan-19,Missouri,California,Mount Hope Rd,0,0,"Mount Hope Rd, California, Missouri"
1307797,21-Jan-19,Ohio,Dayton,3200 block of E 4th St,0,0,"3200 block of E 4th St, Dayton, Ohio"
1309610,21-Jan-19,Texas,Abilene,3400 block of Santa Monica Dr,0,0,"3400 block of Santa Monica Dr, Abilene, Texas"
1307481,21-Jan-19,Louisiana,Baton Rouge,N/A,0,0,"N/A, Baton Rouge, Louisiana"
1319135,20-Jan-19,Colorado,Greeley,2700 block of C St,0,0,"2700 block of C St, Greeley, Colorado"
1311546,19-Jan-19,Louisiana,New Orleans,Lafitte Ave and N Galvez St,0,0,"Lafitte Ave and N Galvez St, New Orleans, Louisiana"
1305471,19-Jan-19,Texas,Houston,7800 block of Easton St,0,1,"7800 block of Easton St, Houston, Texas"
1309255,19-Jan-19,Pennsylvania,Elverson,200 block of Laurel Ln,0,0,"200 block of Laurel Ln, Elverson, Pennsylvania"
1305294,19-Jan-19,Texas,Houston,7041 Sherman St,3,2,"7041 Sherman St, Houston, Texas"
1308380,19-Jan-19,New York,Port Byron,I-90,0,0,"I-90, Port Byron, New York"
1306751,19-Jan-19,West Virginia,Oak Hill,Corliss Rd,0,0,"Corliss Rd, Oak Hill, West Virginia"
1319363,18-Jan-19,Pennsylvania,York,10 block of S Belvidere Ave,0,0,"10 block of S Belvidere Ave, York, Pennsylvania"
1322243,18-Jan-19,Indiana,Indianapolis,3300 block N Manor Ct,0,0,"3300 block N Manor Ct, Indianapolis, Indiana"
1306898,18-Jan-19,Illinois,Rantoul,1900 block of US 136,0,0,"1900 block of US 136, Rantoul, Illinois"
1305269,18-Jan-19,Texas,Edinburg,4500 block of W Rogers Rd,0,0,"4500 block of W Rogers Rd, Edinburg, Texas"
1306178,17-Jan-19,Maryland,Smithsburg,12035 Itnyre Rd,0,0,"12035 Itnyre Rd, Smithsburg, Maryland"
1307791,17-Jan-19,Maryland,Elkton,245 Mackall St,0,0,"245 Mackall St, Elkton, Maryland"
1303303,16-Jan-19,California,Palmdale,Ranch Center Dr and 40th St W,3,1,"Ranch Center Dr and 40th St W, Palmdale, California"
1304294,16-Jan-19,Maryland,Frederick,5300 block of Regal Ct,0,0,"5300 block of Regal Ct, Frederick, Maryland"
1303380,16-Jan-19,New York,Valley Stream,N/A,0,0,"N/A, Valley Stream, New York"
1303022,16-Jan-19,Missouri,Kansas City,I-70 and The Paseo,1,0,"I-70 and The Paseo, Kansas City, Missouri"
1303150,16-Jan-19,New York,Baldwinsville (Lysander),N/A,0,0,"N/A, Baldwinsville (Lysander), New York"
1349009,16-Jan-19,Connecticut,Putnam,School St,0,0,"School St, Putnam, Connecticut"
1304653,15-Jan-19,South Carolina,Orangeburg,1000 Presidential Dr,0,0,"1000 Presidential Dr, Orangeburg, South Carolina"
1322423,15-Jan-19,Pennsylvania,Fairfield,Mile Trail,0,0,"Mile Trail, Fairfield, Pennsylvania"
1301600,14-Jan-19,California,Fresno,4500 block of E Holland Ave,0,0,"4500 block of E Holland Ave, Fresno, California"
1304699,14-Jan-19,South Carolina,Neeses,Henry Rd,0,0,"Henry Rd, Neeses, South Carolina"
1308426,14-Jan-19,Tennessee,Memphis,3655 Southern Ave,0,0,"3655 Southern Ave, Memphis, Tennessee"
1301073,14-Jan-19,Florida,Ocala,NE 2nd St,0,0,"NE 2nd St, Ocala, Florida"
1305201,14-Jan-19,Vermont,Swanton,VT 105 and Pond Rd,0,0,"VT 105 and Pond Rd, Swanton, Vermont"
1304281,14-Jan-19,Alaska,Palmer,N Tiffany Dr,0,0,"N Tiffany Dr, Palmer, Alaska"
1304930,13-Jan-19,Arizona,Littlefield,1100 block of Fairview Dr,0,0,"1100 block of Fairview Dr, Littlefield, Arizona"
1301935,13-Jan-19,Texas,Victoria,1400 block of North Glass St,0,1,"1400 block of North Glass St, Victoria, Texas"
1300570,12-Jan-19,Connecticut,Hartford,Ledyard St,0,0,"Ledyard St, Hartford, Connecticut"
1299160,12-Jan-19,Alabama,Florence,7200 block of Lauderdale 189,0,0,"7200 block of Lauderdale 189, Florence, Alabama"
1299800,12-Jan-19,Utah,Salt Lake City,359 N Star Crest Dr,1,0,"359 N Star Crest Dr, Salt Lake City, Utah"
1389993,12-Jan-19,Maryland,Williamsport,Camden Rd,0,0,"Camden Rd, Williamsport, Maryland"
1299403,12-Jan-19,South Dakota,Rosebud (Rosebud Indian Reservation),N/A,0,0,"N/A, Rosebud (Rosebud Indian Reservation), South Dakota"
1298744,11-Jan-19,Texas,Seguin,1205 E Kingsbury St,0,0,"1205 E Kingsbury St, Seguin, Texas"
1298725,11-Jan-19,Minnesota,Fairfax,600 E Lincoln Ave W,0,1,"600 E Lincoln Ave W, Fairfax, Minnesota"
1303828,11-Jan-19,North Carolina,Ayden,Stokestown St John Rd,0,0,"Stokestown St John Rd, Ayden, North Carolina"
1304828,10-Jan-19,Colorado,Cripple Creek,N/A,0,0,"N/A, Cripple Creek, Colorado"
1298458,10-Jan-19,Iowa,Dubuque,300 block of Hill St,0,0,"300 block of Hill St, Dubuque, Iowa"
1298792,10-Jan-19,Wisconsin,Milwaukee,1000 block of E North Ave,0,0,"1000 block of E North Ave, Milwaukee, Wisconsin"
1298774,10-Jan-19,California,Willits,5000 block of Hearst Willits Rd,3,0,"5000 block of Hearst Willits Rd, Willits, California"
1298338,10-Jan-19,Massachusetts,Brookline,227 Babcock St,0,0,"227 Babcock St, Brookline, Massachusetts"
1298202,10-Jan-19,Florida,Jacksonville,103rd St,0,0,"103rd St, Jacksonville, Florida"
1297204,10-Jan-19,Maryland,Salisbury,101 N Salisbury Blvd,0,0,"101 N Salisbury Blvd, Salisbury, Maryland"
1300095,10-Jan-19,Idaho,Idaho Falls,1100 block of St. Clair Rd,0,0,"1100 block of St. Clair Rd, Idaho Falls, Idaho"
1297244,9-Jan-19,Pennsylvania,Lancaster,100 block of Beaver St,0,0,"100 block of Beaver St, Lancaster, Pennsylvania"
1297648,9-Jan-19,New York,Fort Covington,105 Pike St,0,0,"105 Pike St, Fort Covington, New York"
1297817,8-Jan-19,Colorado,Walsenburg,N/A,0,0,"N/A, Walsenburg, Colorado"
1296066,8-Jan-19,Virginia,Chesterfield,16000 Otterdale Station Way,1,0,"16000 Otterdale Station Way, Chesterfield, Virginia"
1296500,8-Jan-19,Tennessee,Memphis,I-240 and TN-385,0,1,"I-240 and TN-385, Memphis, Tennessee"
1296043,8-Jan-19,Missouri,Park Hills,5172 Hilltop Rd,1,0,"5172 Hilltop Rd, Park Hills, Missouri"
1297519,8-Jan-19,Tennessee,Nashville,Clarksville Park,0,0,"Clarksville Park, Nashville, Tennessee"
1297231,8-Jan-19,Maryland,Lexington Park,21847 Three Notch Rd,0,0,"21847 Three Notch Rd, Lexington Park, Maryland"
1298098,8-Jan-19,Ohio,Middletown,1500 block of Oxford State Rd,0,0,"1500 block of Oxford State Rd, Middletown, Ohio"
1296083,7-Jan-19,Nebraska,Lincoln,610 W O St,0,0,"610 W O St, Lincoln, Nebraska"
1296429,7-Jan-19,Pennsylvania,Slippery Rock,1200 block of Copper Rd,0,0,"1200 block of Copper Rd, Slippery Rock, Pennsylvania"
1314611,7-Jan-19,Alabama,Gadsden,600 block of Washington St,0,0,"600 block of Washington St, Gadsden, Alabama"
1304228,7-Jan-19,Texas,Harker Heights,300 block of West Valley Rd,0,2,"300 block of West Valley Rd, Harker Heights, Texas"
1299286,7-Jan-19,Michigan,Hartford,54th Ave,0,0,"54th Ave, Hartford, Michigan"
1295750,7-Jan-19,Ohio,Akron,Chenoweth Rd,0,0,"Chenoweth Rd, Akron, Ohio"
1297394,7-Jan-19,Tennessee,Springfield,Old Coopertown Rd,0,0,"Old Coopertown Rd, Springfield, Tennessee"
1295324,7-Jan-19,Illinois,Chicago,2000 block of W 63rd St,1,0,"2000 block of W 63rd St, Chicago, Illinois"
1295161,6-Jan-19,Alabama,Dadeville,200 block of Centerpoint Rd,1,0,"200 block of Centerpoint Rd, Dadeville, Alabama"
1294913,6-Jan-19,Kentucky,Lexington,Greenleaf Dr,0,0,"Greenleaf Dr, Lexington, Kentucky"
1294788,6-Jan-19,California,Stockton,200 block of W Fifth St,0,0,"200 block of W Fifth St, Stockton, California"
1294756,6-Jan-19,Virginia,Axton,2531 Martin Dr,1,0,"2531 Martin Dr, Axton, Virginia"
1294915,6-Jan-19,Kentucky,Lawrence (county),US-23,0,0,"US-23, Lawrence (county), Kentucky"
1293747,5-Jan-19,Connecticut,Waterbury,1775 E Main St,0,1,"1775 E Main St, Waterbury, Connecticut"
1299157,5-Jan-19,Georgia,Macon,1000 block of Rivoli Ln,0,0,"1000 block of Rivoli Ln, Macon, Georgia"
1293992,5-Jan-19,Oklahoma,Tulsa,7902 S Sheridan Rd,1,0,"7902 S Sheridan Rd, Tulsa, Oklahoma"
1353750,5-Jan-19,South Carolina,Springfield,N/A,0,1,"N/A, Springfield, South Carolina"
1298084,4-Jan-19,Mississippi,Silver Creek,3239 Southern Ave,0,1,"3239 Southern Ave, Silver Creek, Mississippi"
1297018,4-Jan-19,Florida,Pompano Beach,SE 25th Ave and SE Fifth St,0,0,"SE 25th Ave and SE Fifth St, Pompano Beach, Florida"
1296102,4-Jan-19,North Carolina,Rose Hill,Cornwallis Rd,0,0,"Cornwallis Rd, Rose Hill, North Carolina"
1293037,4-Jan-19,Washington,Kennewick,2700 block of Dennis Pl,0,0,"2700 block of Dennis Pl, Kennewick, Washington"
1292475,4-Jan-19,Nebraska,Gering,1955 1/2 3rd St,0,1,"1955 1/2 3rd St, Gering, Nebraska"
1292806,3-Jan-19,North Carolina,Burlington,215 N Broad St,0,0,"215 N Broad St, Burlington, North Carolina"
1292941,3-Jan-19,Arizona,Yuma,3800 block of E County 18½ St,1,3,"3800 block of E County 18½ St, Yuma, Arizona"
1291744,3-Jan-19,Colorado,Las Animas,400 block of Locust Ave,1,0,"400 block of Locust Ave, Las Animas, Colorado"
1300926,3-Jan-19,Delaware,Kent (county),N/A,0,0,"N/A, Kent (county), Delaware"
1291865,3-Jan-19,Florida,Punta Gorda,Boca Grande Blvd,0,0,"Boca Grande Blvd, Punta Gorda, Florida"
1291855,3-Jan-19,Mississippi,Iuka,54 CR 236,2,0,"54 CR 236, Iuka, Mississippi"
1291714,2-Jan-19,California,Arcata,5000 block of Valley W Blvd,0,0,"5000 block of Valley W Blvd, Arcata, California"
1296991,2-Jan-19,Nebraska,Kearney,211 E 8th St,0,0,"211 E 8th St, Kearney, Nebraska"
1292087,2-Jan-19,Oklahoma,Oklahoma City,900 block of SW 47th St,0,0,"900 block of SW 47th St, Oklahoma City, Oklahoma"
1290306,1-Jan-19,Minnesota,Saint Paul (White Bear Lake),5400 block of Centerville Rd,2,0,"5400 block of Centerville Rd, Saint Paul (White Bear Lake), Minnesota"
1291180,1-Jan-19,California,Stockton,French Camp Rd and EWS Woods Blvd,0,0,"French Camp Rd and EWS Woods Blvd, Stockton, California"
1290695,1-Jan-19,New Jersey,Pennsville,Harvard Rd and Morningside Dr,0,0,"Harvard Rd and Morningside Dr, Pennsville, New Jersey"
1291021,1-Jan-19,Ohio,Toledo,1100 block of Eastgate Rd,0,0,"1100 block of Eastgate Rd, Toledo, Ohio"
1290608,1-Jan-19,Florida,Jacksonville,N/A,0,0,"N/A, Jacksonville, Florida"
1289593,1-Jan-19,Maryland,Baltimore,1200 block of N Luzerne Ave,0,0,"1200 block of N Luzerne Ave, Baltimore, Maryland"
